t1,t2,t3,t4,t5,t6,brs
32,99,86,76,33,78,478
80,88,62,98,97,88,519
21,-1,51,0,65,53,452
80,56,64,96,14,67,454
48,97,93,5,21,99,518
95,67,50,67,64,5,443
28,67,58,69,2,65,433
90,24,16,27,63,96,485
74,87,42,14,1,88,495
67,39,66,44,96,53,403
57,82,82,95,49,50,422
95,72,97,72,99,69,510
94,79,75,69,19,85,488
95,81,49,87,96,17,497
68,38,83,84,6,56,451
78,53,85,21,45,83,437
78,48,64,94,10,72,454
17,18,52,100,87,39,468
88,19,87,47,72,0,484
58,94,78,38,50,99,446
34,64,3,99,80,25,484
11,29,69,52,57,98,440
83,85,8,84,1,51,498
82,52,13,55,94,98,473
2,51,97,78,42,0,485
67,88,57,93,29,96,477
7,61,56,70,95,96,476
89,71,81,75,42,17,461
90,71,80,75,37,92,476
84,86,90,69,83,61,479
0,16,3,82,67,79,512
61,55,78,39,92,72,424
94,56,0,98,49,63,466
88,4,64,44,58,50,416
80,72,94,19,64,68,464
34,84,70,79,78,50,432
87,93,84,6,93,42,513
60,44,31,32,29,87,413
90,30,66,11,57,44,431
86,17,32,87,78,63,469
78,59,28,64,15,51,413
97,57,97,89,51,73,470
62,62,71,72,85,4,453
32,94,72,77,10,68,473
54,49,22,27,64,95,418
42,72,92,53,51,93,424
85,58,54,2,81,63,444
72,10,60,60,37,20,428
34,42,66,34,98,95,452
18,4,50,76,7,81,481
70,58,76,53,13,56,405
97,89,54,8,25,22,488
51,61,54,34,18,46,371
85,14,15,39,40,58,437
5,78,95,67,53,95,488
97,33,40,50,18,49,409
53,6,98,97,80,93,520
78,65,60,84,96,99,488
52,57,0,83,53,51,401
73,84,57,21,56,31,422
85,14,94,0,86,47,507
80,85,60,76,23,54,437
86,44,87,4,54,87,470
9,71,92,43,88,3,499
91,99,56,61,70,13,469
42,31,87,98,32,53,436
62,6,42,65,94,64,441
50,52,94,78,37,67,409
65,67,4,93,65,10,480
91,70,93,85,39,50,455
86,85,1,52,84,97,508
36,81,50,33,34,99,430
55,19,89,49,9,86,456
35,15,70,59,49,50,383
90,81,58,47,50,95,432
50,99,85,25,2,54,465
26,24,70,95,18,52,452
76,98,70,85,24,89,499
91,73,87,65,95,45,471
61,29,51,39,35,32,379
71,36,93,74,14,71,463
82,99,2,4,58,54,491
45,87,74,84,87,62,454
72,61,34,98,58,78,438
84,69,28,61,79,91,461
32,62,59,50,85,20,408
61,48,45,94,87,18,434
61,49,93,24,37,30,416
86,62,77,82,60,35,437
77,15,92,55,2,50,461
7,69,63,90,40,56,435
70,94,28,62,72,76,451
68,8,75,5,65,56,455
82,60,73,55,55,4,426
96,80,29,14,22,77,491
71,0,88,68,42,81,470
63,70,86,74,68,94,461
44,73,74,65,72,1,443
59,65,34,9,82,63,430
40,38,52,82,72,6,425
72,30,50,87,29,52,406
76,33,36,60,86,91,448
92,71,71,24,87,45,456
87,58,36,21,18,15,457
99,85,67,18,85,9,513
90,50,65,52,93,68,424
19,52,56,31,29,90,422
74,16,48,71,48,53,389
83,52,8,91,79,13,488
57,52,99,1,72,15,468
8,1,24,79,88,85,522
30,69,56,48,61,13,398
87,7,56,58,57,84,440
83,16,41,71,80,29,451
13,98,3,44,86,71,498
85,79,60,7,53,54,429
52,83,59,63,1,97,458
18,95,70,59,44,77,443
40,60,51,87,87,80,430
53,59,90,35,25,47,398
61,58,91,92,73,51,432
56,30,39,40,57,66,373
76,72,95,1,80,71,498
26,61,49,64,73,67,394
82,47,65,41,52,55,370
51,57,9,67,87,84,442
47,20,98,89,1,71,493
80,56,89,63,72,83,449
81,10,28,37,38,53,423
78,85,40,32,11,22,460
52,84,79,21,92,50,441
80,64,81,30,45,31,422
28,87,58,85,38,61,429
44,31,50,45,15,44,372
34,78,65,95,30,80,458
21,51,92,14,94,50,456
6,99,94,57,84,70,503
60,94,1,51,77,32,453
60,78,47,57,82,60,395
42,88,81,98,53,54,437
68,66,63,74,50,90,417
7,64,50,31,31,2,445
76,65,93,32,69,79,455
20,77,96,79,59,8,487
57,96,76,80,87,88,490
31,19,54,69,39,91,428
30,87,84,84,56,90,476
84,32,19,2,71,55,460
87,71,14,63,89,46,454
18,42,78,35,35,71,421
67,85,10,31,74,62,451
33,57,78,85,66,54,412
91,73,70,85,88,35,477
75,60,1,90,86,72,487
33,32,40,89,76,91,454
25,58,27,58,95,87,450
66,81,51,60,70,60,394
65,33,61,26,27,89,432
78,78,53,35,89,65,433
60,29,97,83,36,0,478
66,80,87,47,76,97,464
79,45,22,54,73,85,428
98,60,28,61,28,70,437
37,22,50,19,39,16,418
14,33,23,64,86,43,439
41,62,53,72,54,82,387
32,96,6,82,97,92,533
71,66,37,63,64,67,399
15,23,89,74,24,96,500
49,70,67,67,59,56,375
66,22,2,41,70,8,465
32,33,89,2,0,98,522
91,90,64,56,63,0,469
93,51,77,87,42,41,429
80,22,20,30,57,76,444
27,97,7,59,87,14,498
85,5,56,82,55,80,458
81,94,31,64,7,64,469
56,82,92,97,92,90,515
43,17,78,53,77,61,413
50,61,98,36,1,58,434
94,6,4,82,36,60,493
57,50,67,3,33,83,425
60,50,48,74,62,74,377
59,87,88,65,84,84,473
68,16,14,62,74,35,442
27,96,70,93,45,99,490
81,8,41,59,73,87,455
69,15,66,36,91,26,452
65,44,47,67,52,68,365
78,2,51,70,55,84,441
60,42,14,94,33,3,464
97,67,92,48,83,27,468
69,52,49,27,48,96,396
49,90,29,36,97,69,445
84,70,49,11,87,71,456
56,58,45,26,69,10,405
29,86,28,24,82,16,473
30,30,67,12,22,78,453
29,75,74,24,62,33,428
6,36,83,87,84,19,496
46,37,30,17,69,76,417
71,12,56,59,19,81,440
62,20,79,2,51,79,453
64,73,2,25,85,80,479
81,54,8,67,80,72,451
74,74,51,85,38,87,438
32,80,69,74,56,58,410
18,71,71,86,67,77,459
73,89,69,82,33,55,440
72,67,24,3,12,81,484
65,83,80,96,31,78,476
70,0,26,75,98,2,518
92,54,37,74,63,75,426
55,61,5,49,83,93,442
38,15,71,100,55,46,430
0,65,82,53,67,31,440
91,78,26,13,60,72,466
71,74,6,82,34,47,443
68,60,88,91,92,55,460
64,87,26,66,72,86,454
69,62,62,0,24,69,442
92,34,73,36,93,19,472
23,63,43,44,7,51,399
84,58,36,17,3,33,455
67,63,97,78,93,23,480
57,58,19,60,89,66,416
34,82,86,37,19,79,460
93,84,10,99,7,49,513
69,97,94,76,75,61,478
10,94,59,91,23,60,475
47,97,1,34,79,34,462
42,81,69,40,21,47,402
73,0,19,62,87,98,505
16,66,75,29,49,77,427
55,69,72,22,96,92,467
30,40,37,75,96,82,449
48,65,51,91,79,88,431
57,97,-1,45,2,87,498
58,95,69,77,35,74,443
38,96,51,89,68,20,450
71,97,67,16,80,75,479
71,76,58,77,32,69,424
23,77,47,86,11,68,453
65,66,85,85,53,44,415
10,64,89,10,59,56,452
39,32,58,98,61,72,422
7,71,83,60,57,68,437
53,69,29,83,60,15,425
89,57,58,89,74,59,432
13,78,89,64,66,81,470
80,97,57,44,98,71,464
74,62,20,90,23,56,443
99,82,94,73,58,25,486
95,63,52,3,31,93,473
78,95,63,71,50,34,428
35,62,73,12,19,30,441
74,50,71,20,89,61,430
71,93,44,70,36,26,431
81,36,63,80,86,13,465
95,78,72,85,60,93,489
59,38,31,91,89,50,424
70,0,88,67,90,96,516
92,88,38,6,47,28,463
8,52,92,36,28,77,452
29,84,79,79,45,4,467
21,88,68,42,87,2,481
73,12,67,22,69,14,464
20,72,73,41,66,89,443
96,91,20,51,8,97,511
89,74,76,81,87,77,490
40,74,78,50,72,51,390
90,40,42,51,55,73,391
73,1,41,96,58,28,460
83,15,80,87,75,64,479
76,51,88,77,7,92,482
64,92,14,94,26,83,497
60,70,91,27,53,83,435
43,8,86,100,75,34,479
75,28,25,42,49,39,393
88,96,86,47,55,0,482
71,47,50,77,23,32,399
89,27,44,57,0,90,468
22,81,96,86,0,31,513
77,66,42,40,21,40,402
15,53,80,48,97,34,436
83,57,56,65,20,64,410
7,87,90,30,26,80,497
79,96,77,87,63,79,487
27,50,88,75,94,81,466
82,52,66,96,64,13,452
83,84,92,97,50,96,508
90,84,41,65,76,67,446
30,19,83,10,98,79,504
80,70,35,75,82,97,474
97,25,60,43,68,13,447
21,4,64,51,50,50,394
23,22,61,3,17,3,494
95,98,53,21,84,72,486
77,98,63,6,51,96,484
95,81,76,85,62,96,501
54,72,61,86,0,50,428
83,98,51,83,97,36,481
100,95,99,13,93,27,551
34,21,53,69,85,89,445
72,55,66,72,50,76,397
70,85,41,78,73,79,449
92,89,16,80,60,35,474
93,55,68,40,25,84,439
40,-1,68,91,81,72,477
41,77,84,89,50,71,435
31,60,92,52,87,72,437
62,52,41,78,54,57,367
22,67,41,77,47,57,394
55,90,63,52,16,83,432
14,64,86,32,82,47,442
92,76,52,88,84,78,476
64,86,5,49,76,61,437
41,95,76,65,25,95,469
90,79,83,6,23,65,492
40,98,7,91,64,84,494
37,10,96,26,55,71,452
76,81,53,41,56,83,413
98,91,40,71,98,98,521
67,14,48,64,50,68,391
94,73,2,75,45,77,476
32,90,88,54,87,77,469
73,88,70,99,64,34,465
68,54,61,88,82,68,427
18,52,20,96,11,62,464
65,36,60,83,27,68,417
79,92,94,66,33,68,471
89,56,85,51,99,67,453
85,5,41,72,43,96,467
87,30,89,50,63,13,450
67,56,13,30,15,77,445
76,53,59,51,14,33,396
86,50,40,25,65,92,432
65,8,3,31,53,31,447
93,99,54,86,69,26,480
12,72,41,96,80,86,485
37,42,91,76,70,98,460
64,1,44,94,41,75,450
85,72,68,98,54,63,446
51,74,79,65,87,58,420
62,71,88,93,83,32,470
55,55,58,94,29,60,398
97,43,85,79,70,39,453
88,52,61,7,50,54,403
82,91,95,61,29,53,458
82,14,98,45,93,84,502
71,64,61,4,85,5,476
95,84,76,88,71,70,490
94,89,36,65,43,72,445
38,2,99,54,21,91,486
71,8,84,67,54,82,455
13,97,54,76,85,46,457
75,8,78,88,90,55,483
51,40,53,90,61,37,382
96,52,43,93,86,78,467
53,89,70,87,85,91,481
29,82,22,91,73,67,466
79,91,83,22,83,94,513
51,15,69,9,88,71,459
73,78,71,12,82,63,460
70,72,72,93,90,3,499
14,30,68,27,79,16,462
54,75,62,45,88,84,423
79,74,72,80,91,33,468
90,55,93,54,80,51,429
2,88,75,75,43,34,462
35,97,44,21,95,50,445
8,59,90,10,55,68,458
72,78,70,4,59,78,458
51,1,92,55,32,23,445
56,79,9,69,73,78,451
81,58,96,83,76,90,490
41,71,64,76,42,93,425
65,86,82,54,47,90,435
68,23,2,35,99,16,493
75,30,96,82,56,7,476
73,73,46,98,36,31,434
80,7,16,19,89,19,510
31,27,18,33,99,93,485
94,67,4,65,54,48,432
99,64,55,14,77,86,472
64,81,77,79,59,74,440
52,44,83,52,25,26,395
48,73,36,31,63,55,379
28,76,15,68,7,72,469
55,9,84,91,69,42,452
84,80,87,82,77,69,485
78,71,62,60,87,95,459
81,69,97,8,4,16,522
64,52,60,84,94,22,437
83,20,69,47,48,98,438
70,50,64,47,20,61,382
3,49,69,87,8,66,465
99,81,77,70,6,84,510
74,93,80,38,56,84,454
52,96,73,89,61,80,457
77,27,77,74,77,44,438
66,49,44,48,81,32,376
94,83,69,79,32,80,478
54,35,71,61,75,90,421
98,54,12,48,79,51,426
92,66,67,23,59,73,439
77,3,50,90,1,78,495
6,32,98,47,17,62,460
70,45,69,82,52,64,397
52,69,87,56,60,51,381
47,20,64,89,90,93,473
10,92,71,95,79,22,509
36,86,81,93,82,22,488
21,67,29,23,76,70,443
99,71,99,83,68,86,512
76,45,49,87,25,68,415
25,12,15,8,76,39,478
84,57,76,78,57,21,436
14,87,12,55,79,81,480
87,92,9,56,27,75,478
4,21,76,80,88,52,475
63,72,36,6,20,93,469
23,61,71,56,3,70,436
75,52,44,41,44,68,369
78,47,92,75,62,85,450
42,80,55,81,34,80,424
46,55,80,67,56,98,415
73,99,3,9,63,88,515
44,71,0,55,60,72,418
59,97,64,93,10,91,499
59,64,21,58,87,31,420
78,65,3,54,56,27,427
81,50,45,82,62,3,431
98,75,97,37,48,85,474
76,51,97,6,77,63,463
53,92,95,53,44,16,437
73,95,86,59,22,28,467
9,40,64,22,64,33,426
81,42,14,24,50,51,405
33,2,76,96,59,62,462
42,55,49,57,47,30,346
53,56,43,87,53,55,366
64,34,37,73,30,39,399
99,76,62,73,82,64,462
92,81,80,17,55,73,469
81,98,92,80,91,28,519
95,63,70,84,91,60,469
39,7,56,26,75,73,435
24,92,85,69,95,70,492
7,1,58,98,49,96,498
88,26,73,87,82,85,494
90,10,58,70,89,4,497
20,58,18,66,42,61,408
27,87,85,54,24,0,478
77,68,55,26,67,77,423
63,98,89,63,49,52,421
54,80,34,66,53,78,402
40,4,57,99,82,56,454
8,12,76,73,40,98,490
49,94,100,82,98,68,498
51,84,54,61,96,48,403
91,89,86,56,96,15,508
19,87,87,82,10,69,500
69,95,76,97,93,69,505
1,75,72,17,34,75,473
61,50,95,79,11,61,440
43,74,91,59,74,54,414
61,83,90,6,76,76,485
18,27,91,15,54,64,452
33,61,62,98,98,76,467
50,97,61,78,66,88,446
70,97,70,90,85,66,484
56,11,52,38,97,75,435
93,80,26,38,82,63,458
39,60,16,25,61,35,408
87,27,2,86,94,81,523
38,55,66,80,98,96,462
53,31,69,9,6,56,435
18,68,95,31,86,60,464
64,69,1,99,90,50,476
41,97,62,89,22,77,466
26,88,58,41,68,60,411
88,22,11,97,74,75,505
8,20,17,72,90,22,497
90,65,88,63,58,67,437
70,12,24,15,92,71,485
77,41,97,22,88,54,457
99,98,75,46,78,65,474
23,95,16,70,65,91,486
83,46,76,75,95,75,463
98,53,27,67,29,76,442
76,37,93,10,73,99,498
81,27,8,63,89,57,459
76,95,29,64,53,23,440
92,92,60,87,96,52,485
69,43,26,89,81,92,466
91,97,66,93,31,70,491
83,57,90,85,83,54,458
70,88,87,97,50,96,494
67,0,5,90,95,20,530
59,92,73,81,96,61,468
75,91,45,63,13,50,425
75,18,99,67,65,84,477
7,84,92,8,72,81,518
68,80,55,72,21,21,437
53,57,47,94,75,41,395
72,66,78,52,96,10,459
91,4,37,68,93,9,505
46,51,87,13,96,65,444
7,64,13,96,75,24,494
50,63,27,61,78,91,421
83,83,80,51,63,75,441
80,48,63,57,37,94,413
51,89,5,3,88,99,523
63,54,91,63,65,90,432
6,1,84,51,76,88,496
21,79,95,72,92,94,516
57,84,84,58,69,53,411
25,8,57,64,82,40,433
78,15,46,83,43,75,435
0,18,69,7,92,98,537
89,8,71,74,67,76,474
89,70,25,68,1,2,502
49,66,52,92,54,21,398
89,99,75,58,25,51,452
52,92,61,89,16,98,481
88,52,65,71,87,90,459
82,72,1,83,90,92,523
79,55,9,68,63,36,424
62,28,55,95,8,69,449
38,1,69,22,94,12,492
71,84,62,44,77,65,420
68,97,87,23,81,32,482
20,57,27,79,97,86,476
66,18,50,52,98,58,411
61,86,37,72,61,97,445
30,33,60,64,82,60,407
46,24,84,58,39,73,409
62,92,27,12,88,88,495
54,27,88,61,70,68,419
40,72,68,44,84,88,432
11,57,42,66,26,75,422
24,63,4,99,91,75,504
41,63,19,69,63,82,421
37,93,0,99,66,70,495
76,63,76,87,44,8,454
83,26,90,40,96,68,475
66,68,63,53,85,37,403
100,7,5,63,51,98,504
53,26,89,56,41,77,412
51,93,72,45,83,53,412
49,89,67,52,2,51,412
29,90,38,22,96,77,477
76,35,93,79,3,87,501
87,83,33,51,60,78,431
90,68,89,82,49,38,446
79,60,98,18,98,70,492
92,51,48,65,61,27,398
3,76,62,35,76,83,463
76,94,7,97,51,58,474
82,92,68,18,50,64,443
20,86,63,90,54,88,466
85,7,42,56,58,54,408
98,53,99,44,71,43,438
38,94,61,50,67,62,401
25,91,26,98,82,96,520
23,92,41,6,97,80,502
69,59,56,65,6,97,445
71,72,24,92,92,52,460
5,62,73,3,85,78,494
60,52,34,1,80,57,418
79,65,82,97,95,19,504
6,7,89,64,63,76,483
36,33,75,88,17,59,439
70,28,60,70,52,77,406
14,46,68,71,24,38,419
67,70,69,97,38,55,425
19,94,18,5,81,84,520
90,96,1,65,64,42,476
87,11,60,57,54,65,417
93,54,10,60,74,53,429
85,32,20,37,85,95,479
50,74,69,61,75,45,389
90,92,84,59,50,30,450
61,10,83,69,70,64,442
78,34,53,53,80,99,434
58,19,44,52,5,44,400
77,94,64,89,96,68,494
74,58,49,14,85,94,452
71,85,60,31,90,54,434
94,93,14,41,93,22,506
71,46,23,86,83,25,449
73,33,98,56,87,90,476
98,15,56,9,26,65,472
18,57,50,1,74,87,453
3,82,67,89,24,84,499
98,8,91,29,82,1,536
65,30,22,87,97,68,469
67,63,71,47,35,95,418
84,54,23,68,12,6,468
68,23,79,13,52,90,457
63,97,40,26,80,72,450
92,54,14,28,7,98,498
91,65,58,34,88,55,428
13,42,62,33,34,81,423
50,88,55,91,24,53,418
71,12,94,62,67,53,440
98,31,63,45,55,4,439
54,47,83,40,79,10,422
94,63,89,65,11,62,467
30,25,1,73,51,94,465
96,78,63,94,1,98,533
2,82,53,72,86,41,454
12,73,68,59,66,75,434
81,92,79,90,78,61,487
79,51,55,30,5,51,405
96,20,77,21,72,5,502
82,56,55,80,99,51,429
94,91,68,22,7,16,511
85,12,71,85,44,25,463
98,75,9,48,46,87,460
51,2,23,3,65,83,474
89,49,97,67,5,49,453
67,2,80,59,47,97,458
88,14,48,72,84,76,462
99,4,26,65,8,63,492
15,64,65,92,36,82,456
56,73,87,5,5,29,480
90,50,27,5,69,38,442
38,76,64,56,78,17,423
74,16,49,7,52,22,434
32,63,35,83,88,46,424
32,55,89,95,55,20,446
56,56,90,57,5,81,440
18,57,88,81,50,73,436
87,99,57,2,47,93,491
89,90,77,81,6,60,496
52,69,60,78,45,65,384
95,59,57,76,90,70,453
4,53,61,50,20,70,414
47,84,47,97,71,1,460
81,33,79,84,82,64,462
62,87,50,73,93,14,456
58,81,78,98,64,91,476
52,36,39,91,8,56,419
61,69,21,85,72,87,458
40,55,69,17,58,5,423
51,76,80,82,99,61,455
83,56,93,54,74,76,442
76,89,60,55,86,66,438
64,74,59,70,52,17,407
47,66,78,12,59,72,420
28,70,88,81,73,70,459
23,85,49,98,94,97,506
87,77,77,72,24,96,490
72,95,13,63,50,69,441
15,0,87,66,77,62,481
70,63,70,16,71,68,431
84,51,7,13,88,59,466
50,71,67,92,44,14,426
88,85,94,55,98,74,500
78,23,67,47,11,94,461
99,16,56,94,98,59,495
1,52,72,28,66,57,422
87,87,68,16,83,68,482
94,58,75,77,9,48,451
88,99,96,14,76,8,541
48,94,93,57,70,1,469
1,94,6,82,86,98,557
80,45,70,25,7,4,471
0,57,77,67,23,69,451
92,53,79,15,61,75,450
4,90,70,63,48,92,467
83,57,46,22,97,12,460
75,93,65,1,22,87,501
59,70,93,74,85,6,480
46,70,70,54,90,56,399
91,78,62,54,21,71,440
85,75,56,52,20,86,439
90,36,24,88,66,78,466
48,81,54,84,46,7,421
5,4,79,28,84,33,495
65,73,91,86,60,7,473
90,4,74,5,81,81,521
42,89,81,46,67,12,440
20,71,57,34,93,78,449
48,74,8,58,87,73,440
10,81,66,82,70,32,461
92,13,35,23,7,75,491
69,74,72,84,77,61,443
59,16,63,1,19,51,440
98,46,80,79,45,38,431
71,77,18,90,67,35,456
80,79,63,47,61,47,393
87,94,34,83,89,53,477
40,68,11,85,51,65,422
40,96,78,42,61,1,455
58,65,73,69,66,72,409
24,79,54,24,29,22,436
38,57,35,46,99,75,415
19,66,12,73,51,29,433
61,69,60,60,64,59,379
60,65,75,90,86,9,472
98,95,84,45,71,74,482
89,60,78,47,70,81,436
8,19,32,88,62,68,462
54,89,53,50,53,51,356
77,31,50,93,90,87,471
72,22,40,73,40,73,419
81,91,26,31,73,53,445
86,81,47,99,63,67,454
72,80,23,52,23,5,456
78,63,70,72,58,66,413
47,39,85,21,90,58,429
6,67,88,67,89,77,487
91,76,84,61,88,34,471
93,93,0,22,76,93,537
20,82,73,6,30,31,470
17,60,79,68,84,0,478
85,57,77,72,84,12,468
72,90,29,75,9,65,468
55,59,29,71,55,50,366
24,32,90,63,67,35,432
17,65,58,49,91,50,402
68,64,81,85,82,75,461
48,24,23,48,53,88,400
80,63,94,80,88,68,479
33,76,36,68,88,72,439
61,21,70,49,58,21,401
82,9,86,39,79,69,472
88,75,39,21,52,41,417
56,67,17,46,57,48,372
46,29,40,59,73,52,372
60,69,82,40,52,80,408
76,64,97,88,62,42,450
11,46,51,88,18,15,451
63,97,88,70,66,88,478
53,96,51,20,91,69,445
24,79,73,84,94,51,462
20,99,78,56,14,68,471
94,86,57,59,21,74,454
19,17,99,62,64,78,471
25,77,68,74,28,73,443
48,46,85,32,92,90,444
37,47,50,89,16,40,401
51,61,50,49,66,75,359
50,58,73,32,61,10,404
72,34,94,85,55,82,459
83,20,0,66,38,62,456
29,96,37,76,30,35,443
9,90,88,73,78,96,521
91,28,62,21,18,54,443
94,67,51,66,74,77,435
87,74,72,82,59,87,467
76,41,66,53,95,77,431
59,81,90,44,75,66,432
72,72,71,57,46,90,421
62,59,59,97,67,68,418
85,57,53,6,24,96,465
89,32,73,52,96,2,480
68,29,23,57,82,7,451
88,64,92,42,72,53,432
57,88,84,52,95,52,434
70,53,63,69,62,73,396
40,3,22,92,99,93,522
57,63,6,61,35,53,397
73,93,52,39,61,45,399
91,5,68,39,53,16,455
75,89,70,75,24,77,467
82,72,64,67,84,85,460
83,70,22,47,64,94,446
18,0,78,91,92,70,517
49,91,54,96,82,72,451
99,72,23,75,74,31,470
58,17,69,90,45,45,413
59,14,69,60,4,89,463
51,84,47,46,62,35,372
62,59,96,45,99,53,429
43,83,52,45,95,32,413
2,33,94,60,28,36,457
37,51,83,53,73,96,424
47,53,59,41,92,76,396
47,44,56,73,73,74,389
46,68,58,79,92,70,426
3,89,44,74,24,67,462
7,98,36,62,74,11,483
75,13,55,27,85,4,474
66,86,55,73,85,90,461
73,93,65,22,79,55,448
23,18,72,22,83,53,448
98,23,92,37,97,13,517
76,4,85,64,80,50,456
59,93,65,55,52,85,415
7,21,97,67,11,52,480
88,13,80,52,57,63,432
92,79,85,60,8,64,477
92,89,83,70,54,92,486
13,94,91,86,6,23,532
76,78,30,78,86,57,450
30,94,31,96,94,83,510
87,28,42,100,70,73,464
64,95,91,53,70,25,453
4,57,52,89,89,86,474
26,51,63,62,87,17,424
65,86,32,94,81,87,486
5,92,68,76,89,6,518
95,79,87,37,68,31,465
75,96,64,76,87,51,455
94,53,89,37,58,32,429
37,14,98,69,72,61,453
95,75,31,99,49,12,480
20,58,54,45,75,67,393
50,9,58,63,50,81,398
75,98,98,1,55,26,503
90,77,95,79,49,75,472
68,66,46,44,65,17,395
55,34,33,58,51,47,353
68,52,50,66,7,7,426
60,73,86,30,64,58,416
40,92,45,73,9,93,467
62,95,66,41,4,92,474
98,80,55,65,79,72,455
93,71,97,32,55,57,446
28,60,27,36,24,79,426
81,31,92,21,3,73,494
89,56,81,70,78,5,474
94,95,17,82,91,59,509
77,97,47,72,41,77,439
52,54,69,51,15,78,394
94,87,29,66,60,26,456
46,93,30,56,72,89,438
31,80,61,4,79,83,472
86,50,37,24,18,11,448
67,54,42,67,78,60,389
67,72,98,78,14,84,490
44,55,37,58,81,50,367
55,66,67,73,95,83,445
29,21,85,34,75,76,455
51,92,78,82,96,38,466
62,62,3,91,89,75,481
85,95,4,4,75,89,540
33,62,55,53,53,14,380
65,4,49,7,74,3,478
97,16,36,96,33,11,499
15,69,40,13,77,21,459
86,84,64,35,69,77,450
22,39,83,1,41,91,473
2,91,20,83,64,91,511
71,78,83,67,71,5,470
30,68,14,99,87,16,497
25,50,74,66,77,63,410
78,68,75,57,27,76,432
43,86,61,95,24,81,460
77,57,97,11,26,24,473
71,49,80,77,65,55,404
34,65,28,19,98,52,437
23,77,15,50,75,52,420
74,85,7,93,75,14,510
65,85,79,90,88,66,479
79,17,45,89,76,99,485
57,64,64,80,71,85,427
73,15,79,99,80,65,486
82,99,75,62,78,25,476
81,67,93,78,74,72,471
70,50,38,85,57,54,383
58,57,52,74,79,73,399
64,13,21,54,55,84,427
2,24,18,36,90,29,482
42,84,97,50,24,85,454
80,94,63,13,77,72,478
70,83,60,83,72,42,431
95,85,34,71,22,52,451
2,84,72,54,63,92,468
95,92,50,15,64,99,490
66,95,33,57,51,68,409
80,97,50,94,41,62,447
81,75,75,97,74,39,468
3,69,85,92,68,51,467
70,51,27,42,38,63,380
87,65,7,99,5,82,525
44,77,78,67,91,93,467
49,64,25,98,81,60,433
68,60,88,52,16,97,454
50,44,42,96,93,88,445
19,80,64,81,49,53,414
58,69,36,27,71,62,401
5,54,3,70,34,62,447
41,61,69,77,99,30,439
41,13,69,68,54,49,391
69,59,14,63,63,91,436
68,71,44,18,61,50,392
51,95,80,92,24,93,492
96,66,77,45,99,58,456
37,82,88,70,91,83,482
81,36,63,67,64,3,440
62,12,21,25,88,90,485
76,76,70,89,61,86,464
54,95,67,89,95,52,458
78,78,75,97,52,15,470
48,45,13,27,52,60,381
60,78,84,83,29,67,448
17,11,28,17,4,55,479
84,57,86,46,72,68,426
76,91,77,50,66,88,454
95,91,83,49,95,56,476
22,33,59,65,77,35,414
71,93,70,25,94,44,463
61,5,88,56,34,93,463
80,68,63,19,74,79,450
11,57,54,39,0,82,446
46,57,67,79,63,54,379
85,71,56,6,29,43,437
55,18,91,90,57,94,474
52,71,51,16,88,47,403
50,86,94,78,72,78,464
95,92,14,80,95,68,521
50,32,57,55,89,53,377
93,28,86,67,56,81,460
85,82,85,80,83,39,481
50,97,4,11,21,88,502
93,77,39,98,56,98,488
90,78,82,93,65,81,495
10,65,68,80,18,24,464
43,76,90,62,76,64,430
93,57,3,15,77,73,486
37,59,92,88,77,2,481
15,85,81,36,96,62,477
62,16,58,25,10,71,443
95,83,92,56,17,6,507
89,47,21,77,88,64,454
36,7,98,93,98,97,547
79,78,83,53,58,76,433
85,73,48,96,11,3,495
42,54,70,36,98,99,447
71,76,99,78,22,69,476
54,25,12,71,92,85,469
63,58,33,65,93,89,440
55,68,31,36,96,38,417
61,95,14,53,33,55,421
65,27,59,93,96,96,487
70,98,91,87,60,56,468
76,88,81,97,8,82,521
97,58,77,97,16,70,488
34,73,77,74,55,5,444
37,50,52,96,30,88,423
84,97,61,6,76,97,514
54,70,47,51,82,73,388
34,57,64,51,84,5,421
34,94,55,50,76,81,427
78,95,3,60,89,65,489
82,30,85,94,29,0,505
51,60,75,52,91,71,406
74,59,67,64,59,88,417
21,92,43,47,87,78,449
60,40,81,93,71,55,425
23,57,86,90,62,65,442
94,47,72,82,40,56,421
23,67,10,96,92,58,484
57,33,70,67,97,80,443
43,92,72,38,85,34,437
26,4,90,35,73,78,479
92,57,90,0,65,63,472
10,34,66,13,75,59,446
48,62,71,74,32,89,420
77,86,82,79,88,73,491
1,51,71,76,95,79,476
95,50,72,50,96,31,437
80,32,99,95,70,91,508
28,26,49,85,81,65,431
73,72,3,56,65,8,459
25,94,55,52,96,87,464
71,71,78,87,5,21,485
72,69,71,20,53,95,445
78,4,68,65,54,81,447
21,20,81,53,71,52,420
80,85,28,74,36,74,453
62,77,64,97,27,58,436
74,31,69,67,85,30,438
89,92,86,39,53,63,449
58,56,38,78,80,10,428
49,77,28,62,84,32,417
55,60,43,3,22,78,428
51,52,9,63,97,55,414
79,61,53,93,46,25,419
87,66,58,77,1,85,477
89,73,83,11,81,34,485
51,3,86,84,14,94,502
92,54,57,34,8,82,447
95,60,53,76,93,94,477
75,91,90,67,59,90,478
75,28,36,47,74,35,405
75,67,3,89,13,89,508
29,69,17,56,28,89,443
60,8,70,80,97,77,481
16,75,79,57,0,88,487
11,47,58,85,92,43,437
41,38,85,78,41,58,404
